Item,On Hand Qty,PC #,Date,State,Category,Price_ea,On Hand Value,Distributor,Branch Name,Rep
RT2-04-BN30SL-US,40,6462,2024-02-01,NY,Bolts,0.36,14.4,Greentech,GreentechGreentech Renewables - Rochester,RyanW
RT2-04-SD5-60,32,6462,2024-02-01,NY,Screws,0.43,13.76,Greentech,GreentechGreentech Renewables - Rochester,RyanW
RT2-00-MINIBK2-FSET,660,6552,2024-02-01,CA,MINI,4.51,2976.6,Greentech,GreentechGreentech Renewables - Sacramento,Genki
RT2-04-C-MOUNT,820,6552,2024-02-01,CA,C-MOUNT,3.08,2525.6,Greentech,GreentechGreentech Renewables - Sacramento,Genki
RT2-04-FBN25,498,6552,2024-02-01,CA,Bolts,0.36,179.28,Greentech,GreentechGreentech Renewables - Sacramento,Genki
RT2-04-MINBUTYL,70,6552,2024-02-01,CA,Accessories,1.18,82.6,Greentech,GreentechGreentech Renewables - Sacramento,Genki
RT2-04-SD5-60,4200,6552,2024-02-01,CA,Screws,0.43,1806,Greentech,GreentechGreentech Renewables - Sacramento,Genki
RT2-00-MINIBK2,16,6640,2024-02-01,MO,MINI,4.15,66.4,Greentech,GreentechGreentech Renewables - St. Louis,Guy
RT2-00-MINIBK2-FSET,219,6640,2024-02-01,MO,MINI,4.51,987.69,Greentech,GreentechGreentech Renewables - St. Louis,Guy
RT2-04-BN30SL-US,70,6640,2024-02-01,MO,Bolts,0.36,25.2,Greentech,GreentechGreentech Renewables - St. Louis,Guy
RT2-04-FBN25,114,6640,2024-02-01,MO,Bolts,0.36,41.04,Greentech,GreentechGreentech Renewables - St. Louis,Guy
RT2-04-SD5-60,719,6640,2024-02-01,MO,Screws,0.43,309.17,Greentech,GreentechGreentech Renewables - St. Louis,Guy
RT2-00-MINIBK,56,6692,2024-02-01,UT,MINI,4.86,272.16,Greentech,GreentechGreentech Renewables - Salt Lake,Genki
RT2-00-MINIBK2,6,6692,2024-02-01,UT,MINI,4.15,24.9,Greentech,GreentechGreentech Renewables - Salt Lake,Genki
RT2-04-FBN25,867,6692,2024-02-01,UT,Bolts,0.36,312.12,Greentech,GreentechGreentech Renewables - Salt Lake,Genki
RT2-00-MINIBK2,114,7133,2024-02-01,CA,MINI,4.15,473.1,Greentech,GreentechGreentech Renewables - San Diego,Genki
RT2-00-MINIBK2-FSET,400,7133,2024-02-01,CA,MINI,4.51,1804,Greentech,GreentechGreentech Renewables - San Diego,Genki
RT2-04-FBN25,279,7133,2024-02-01,CA,Bolts,0.36,100.44,Greentech,GreentechGreentech Renewables - San Diego,Genki
RT2-04-SD5-60,2019,7133,2024-02-01,CA,Screws,0.43,868.17,Greentech,GreentechGreentech Renewables - San Diego,Genki
RT2-00-MINIBK2,19,7492,2024-02-01,CA,MINI,4.15,78.85,Greentech,GreentechGreentech Renewables - San Jose,Genki
RT2-00-MINIBK2-FSET,214,7492,2024-02-01,CA,MINI,4.51,965.14,Greentech,GreentechGreentech Renewables - San Jose,Genki
RT2-04-FBN25,168,7492,2024-02-01,CA,Bolts,0.36,60.48,Greentech,GreentechGreentech Renewables - San Jose,Genki
RT2-00-MINIBK2,77,7605,2024-02-01,CA,MINI,4.15,319.55,Greentech,GreentechGreentech Renewables - San Luis Obispo,Genki
RT2-00-MINIBK2-FSET,1760,7605,2024-02-01,CA,MINI,4.51,7937.6,Greentech,GreentechGreentech Renewables - San Luis Obispo,Genki
RT2-04-FBN25,33,7605,2024-02-01,CA,Bolts,0.36,11.88,Greentech,GreentechGreentech Renewables - San Luis Obispo,Genki
RT2-04-SD5-60,76,7605,2024-02-01,CA,Screws,0.43,32.68,Greentech,GreentechGreentech Renewables - San Luis Obispo,Genki
RT2-00-MINIBK2,76,7953,2024-02-01,CA,MINI,4.15,315.4,Greentech,GreentechGreentech Renewables - Santa Rosa,Genki
RT2-04-C-MOUNT,1390,7953,2024-02-01,CA,C-MOUNT,3.08,4281.2,Greentech,GreentechGreentech Renewables - Santa Rosa,Genki
RT2-04-FBN25,186,7953,2024-02-01,CA,Bolts,0.36,66.96,Greentech,GreentechGreentech Renewables - Santa Rosa,Genki
RT2-04-SD5-60,255,7953,2024-02-01,CA,Screws,0.43,109.65,Greentech,GreentechGreentech Renewables - Santa Rosa,Genki
RT2-00-MINIBK2,1647,8018,2024-02-01,FL,MINI,4.15,6835.05,Greentech,GreentechGreentech Renewables - Tampa Bay,RyanW
RT2-04-FBN25,6727,8018,2024-02-01,FL,Bolts,0.36,2421.72,Greentech,GreentechGreentech Renewables - Tampa Bay,RyanW
RT2-04-SD5-60,5697,8018,2024-02-01,FL,Screws,0.43,2449.71,Greentech,GreentechGreentech Renewables - Tampa Bay,RyanW
RT2-00-MINIBK2,3366,8064,2024-02-01,WA,MINI,4.15,13968.9,Greentech,GreentechGreentech Renewables - Seattle,Genki
RT2-04-FBN25,8682,8064,2024-02-01,WA,Bolts,0.36,3125.52,Greentech,GreentechGreentech Renewables - Seattle,Genki
RT2-04-MINBUTYL,252,8064,2024-02-01,WA,Accessories,1.18,297.36,Greentech,GreentechGreentech Renewables - Seattle,Genki
RT2-04-SD5-60,3393,8064,2024-02-01,WA,Screws,0.43,1458.99,Greentech,GreentechGreentech Renewables - Seattle,Genki
RT2-00-MINIBK2-FSET,200,8187,2024-02-01,WA,MINI,4.51,902,Greentech,GreentechGreentech Renewables - Spokane,Genki
RT2-04-FBN25,1120,8187,2024-02-01,WA,Bolts,0.36,403.2,Greentech,GreentechGreentech Renewables - Spokane,Genki
RT2-04-SD5-60,2870,8187,2024-02-01,WA,Screws,0.43,1234.1,Greentech,GreentechGreentech Renewables - Spokane,Genki
RT3-04-RFEBBK,16,8187,2024-02-01,WA,REB,20,320,Greentech,GreentechGreentech Renewables - Spokane,Genki
RT2-00-MINIBK2,1109,8618,2024-02-01,FL,MINI,4.15,4602.35,Greentech,GreentechGreentech Renewables - Commerical Solutions -  Florida,RyanW
RT2-04-FBN25,1251,8618,2024-02-01,FL,Bolts,0.36,450.36,Greentech,GreentechGreentech Renewables - Commerical Solutions -  Florida,RyanW
RT2-04-SD5-60,6777,8618,2024-02-01,FL,Screws,0.43,2914.11,Greentech,GreentechGreentech Renewables - Commerical Solutions -  Florida,RyanW
RT2-00-MINIBK2-FSET,708,8756,2024-02-01,AZ,MINI,4.51,3193.08,Greentech,GreentechGreentech Renewables - Phoenix,Genki
RT2-04-FBN25,3678,8756,2024-02-01,AZ,Bolts,0.36,1324.08,Greentech,GreentechGreentech Renewables - Phoenix,Genki
RT2-04-SD5-60,3149,8756,2024-02-01,AZ,Screws,0.43,1354.07,Greentech,GreentechGreentech Renewables - Phoenix,Genki
RT2-00-MINIBK2,52,8797,2024-02-01,CA,MINI,4.15,215.8,Greentech,GreentechGreentech Renewables - Stockton,Genki
RT2-00-MINIBK2-FSET,500,8797,2024-02-01,CA,MINI,4.51,2255,Greentech,GreentechGreentech Renewables - Stockton,Genki
RT2-04-FBN25,8,8797,2024-02-01,CA,Bolts,0.36,2.88,Greentech,GreentechGreentech Renewables - Stockton,Genki
RT2-04-SD5-60,1956,8797,2024-02-01,CA,Screws,0.43,841.08,Greentech,GreentechGreentech Renewables - Stockton,Genki
RT2-00-MINIBK2,751,8801,2024-02-01,WA,MINI,4.15,3116.65,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT2-04-C-MOUNT,29,8801,2024-02-01,WA,C-MOUNT,3.08,89.32,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT2-04-FBN25,3777,8801,2024-02-01,WA,Bolts,0.36,1359.72,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT2-04-MINBUTYL,30,8801,2024-02-01,WA,Accessories,1.18,35.4,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT2-04-SD5-60,960,8801,2024-02-01,WA,Screws,0.43,412.8,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT3-00-AXBK,260,8801,2024-02-01,WA,APEX,4.09,1063.4,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT3-01-UE-30,54,8801,2024-02-01,WA,APEX,9.24,498.96,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT3-01-UEFS30,44,8801,2024-02-01,WA,APEX,9.24,406.56,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT3-01-UES30,31,8801,2024-02-01,WA,APEX,15.31,474.61,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT3-02-UM-30,57,8801,2024-02-01,WA,APEX,9.24,526.68,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT3-02-UMFS30,46,8801,2024-02-01,WA,APEX,9.24,425.04,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT3-02-UMS30,18,8801,2024-02-01,WA,APEX,15.31,275.58,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT3-03-SK80BL,16,8801,2024-02-01,WA,APEX,17,272,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT3-04-BUTYL,27,8801,2024-02-01,WA,Accessories,1.18,31.86,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT3-04-ENDCAP,100,8801,2024-02-01,WA,APEX,2.66,266,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT3-04-M4-16S,900,8801,2024-02-01,WA,APEX,0.25,225,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT3-04-SKSSL,75,8801,2024-02-01,WA,APEX,0.87,65.25,Greentech,GreentechGreentech Renewables - Tri-Cities,Genki
RT2-00-MINIBK2,169,8808,2024-02-01,AZ,MINI,4.15,701.35,Greentech,GreentechGreentech Renewables - Tucson,Genki
RT2-00-MINIBK2-FSET,331,8808,2024-02-01,AZ,MINI,4.51,1492.81,Greentech,GreentechGreentech Renewables - Tucson,Genki
RT2-04-FBN25,63,8808,2024-02-01,AZ,Bolts,0.36,22.68,Greentech,GreentechGreentech Renewables - Tucson,Genki
RT2-04-SD5-60,256,8808,2024-02-01,AZ,Screws,0.43,110.08,Greentech,GreentechGreentech Renewables - Tucson,Genki
RT2-00-MINIBK2,356,9106,2024-02-01,MD,MINI,4.15,1477.4,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT2-00-MINIBK2-FSET,1936,9106,2024-02-01,MD,MINI,4.51,8731.36,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT2-04-FBN25,5741,9106,2024-02-01,MD,Bolts,0.36,2066.76,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT2-04-SD5-60,11205,9106,2024-02-01,MD,Screws,0.43,4818.15,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT3-00-AXBK,878,9106,2024-02-01,MD,APEX,4.09,3591.02,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT3-01-UE-30,23,9106,2024-02-01,MD,APEX,9.24,212.52,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT3-01-UEFS30,559,9106,2024-02-01,MD,APEX,9.24,5165.16,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT3-01-UES30,295,9106,2024-02-01,MD,APEX,15.31,4516.45,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT3-02-UM-30,449,9106,2024-02-01,MD,APEX,9.24,4148.76,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT3-02-UMFS30,463,9106,2024-02-01,MD,APEX,9.24,4278.12,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT3-02-UMS30,615,9106,2024-02-01,MD,APEX,15.31,9415.65,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT3-03-SK80BL,109,9106,2024-02-01,MD,APEX,17,1853,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT3-04-ENDCAP,142,9106,2024-02-01,MD,APEX,2.66,377.72,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT3-04-M4-16S,1125,9106,2024-02-01,MD,APEX,0.25,281.25,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT3-04-SKSSL,178,9106,2024-02-01,MD,APEX,0.87,154.86,Greentech,GreentechGreentech Renewables - Columbia,RyanW
RT3-04-RFEBBK,1,9439,2024-02-01,KS,REB,20,20,Greentech,GreentechGreentech Renewables - Wichita,Guy
RT2-00-MINIBK2-FSET,655,120,2024-03-01,NY,MINI,4.51,2954.05,Greentech,GreentechGreentech Renewables - Albany,RyanW
RT2-04-FBN25,19,120,2024-03-01,NY,Bolts,0.36,6.84,Greentech,GreentechGreentech Renewables - Albany,RyanW
RT2-04-SD5-60,1745,120,2024-03-01,NY,Screws,0.43,750.35,Greentech,GreentechGreentech Renewables - Albany,RyanW
RT2-00-MINIBK2,80,148,2024-03-01,NM,MINI,4.15,332,Greentech,GreentechGreentech Renewables - Albuquerque,Genki
RT2-00-MINIBK2-FSET,90,148,2024-03-01,NM,MINI,4.51,405.9,Greentech,GreentechGreentech Renewables - Albuquerque,Genki
RT2-04-C-MOUNT,92,148,2024-03-01,NM,C-MOUNT,3.08,283.36,Greentech,GreentechGreentech Renewables - Albuquerque,Genki
RT2-04-FBN25,2000,148,2024-03-01,NM,Bolts,0.36,720,Greentech,GreentechGreentech Renewables - Albuquerque,Genki
RT2-04-SD5-60,2100,148,2024-03-01,NM,Screws,0.43,903,Greentech,GreentechGreentech Renewables - Albuquerque,Genki
RT2-00-MINIBK2,17,224,2024-03-01,MA,MINI,4.15,70.55,Greentech,GreentechGreentech Renewables - Auburn,RyanW
RT2-00-MINIBK2-FSET,3225,224,2024-03-01,MA,MINI,4.51,14544.75,Greentech,GreentechGreentech Renewables - Auburn,RyanW
RT2-04-C-MOUNT,615,224,2024-03-01,MA,C-MOUNT,3.08,1894.2,Greentech,GreentechGreentech Renewables - Auburn,RyanW
RT2-04-FBN25,104,224,2024-03-01,MA,Bolts,0.36,37.44,Greentech,GreentechGreentech Renewables - Auburn,RyanW
RT2-04-SD5-60,7168,224,2024-03-01,MA,Screws,0.43,3082.24,Greentech,GreentechGreentech Renewables - Auburn,RyanW
RT2-04-SD5-90,3391,224,2024-03-01,MA,Screws,0.75,2543.25,Greentech,GreentechGreentech Renewables - Auburn,RyanW
RT2-00-MINIBK2-FSET,2512,236,2024-03-01,TX,MINI,4.51,11329.12,Greentech,GreentechGreentech Renewables - Austin,Genki
RT2-04-FBN25,1292,236,2024-03-01,TX,Bolts,0.36,465.12,Greentech,GreentechGreentech Renewables - Austin,Genki
RT2-04-SD5-60,2759,236,2024-03-01,TX,Screws,0.43,1186.37,Greentech,GreentechGreentech Renewables - Austin,Genki
RT2-00-MINIBK2-FSET,185,237,2024-03-01,TX,MINI,4.51,834.35,Greentech,GreentechGreentech Renewables - Dallas,Genki
RT2-04-MINBUTYL,211,237,2024-03-01,TX,Accessories,1.18,248.98,Greentech,GreentechGreentech Renewables - Dallas,Genki
RT2-04-SD5-60,6161,237,2024-03-01,TX,Screws,0.43,2649.23,Greentech,GreentechGreentech Renewables - Dallas,Genki
RT2-00-MINIBK2,7,239,2024-03-01,TX,MINI,4.15,29.05,Greentech,GreentechGreentech Renewables - San Antonio,Genki
RT2-04-FBN25,322,239,2024-03-01,TX,Bolts,0.36,115.92,Greentech,GreentechGreentech Renewables - San Antonio,Genki
RT2-04-SD5-60,218,239,2024-03-01,TX,Screws,0.43,93.74,Greentech,GreentechGreentech Renewables - San Antonio,Genki
RT3-02-UM-BK,22,239,2024-03-01,TX,APEX,9.24,203.28,Greentech,GreentechGreentech Renewables - San Antonio,Genki
RT2-00-MINIBK,144,756,2024-03-01,ID,MINI,4.86,699.84,Greentech,GreentechGreentech Renewables - Boise,Genki
RT2-04-FBN25,395,756,2024-03-01,ID,Bolts,0.36,142.2,Greentech,GreentechGreentech Renewables - Boise,Genki
RT2-04-C-MOUNT,40,821,2024-03-01,MT,C-MOUNT,3.08,123.2,Greentech,GreentechGreentech Renewables - Bozeman,Genki
RT2-00-MINIBK2,521,960,2024-03-01,MI,MINI,4.15,2162.15,Greentech,GreentechGreentech Renewables - Detroit,Guy
RT2-04-C-MOUNT,442,960,2024-03-01,MI,C-MOUNT,3.08,1361.36,Greentech,GreentechGreentech Renewables - Detroit,Guy
RT2-04-SD5-60,7314,960,2024-03-01,MI,Screws,0.43,3145.02,Greentech,GreentechGreentech Renewables - Detroit,Guy
RT3-00-AXBK,195,987,2024-03-01,IA,APEX,4.09,797.55,Greentech,GreentechGreentech Renewables - Cedar Rapids,Guy
RT3-01-UEFS30,80,987,2024-03-01,IA,APEX,9.24,739.2,Greentech,GreentechGreentech Renewables - Cedar Rapids,Guy
RT3-01-UES30,60,987,2024-03-01,IA,APEX,15.31,918.6,Greentech,GreentechGreentech Renewables - Cedar Rapids,Guy
RT3-02-UMFS30,160,987,2024-03-01,IA,APEX,9.24,1478.4,Greentech,GreentechGreentech Renewables - Cedar Rapids,Guy
RT3-02-UMS30,29,987,2024-03-01,IA,APEX,15.31,443.99,Greentech,GreentechGreentech Renewables - Cedar Rapids,Guy
RT3-03-SK80BL,57,987,2024-03-01,IA,APEX,17,969,Greentech,GreentechGreentech Renewables - Cedar Rapids,Guy
RT3-04-ENDCAP,102,987,2024-03-01,IA,APEX,2.66,271.32,Greentech,GreentechGreentech Renewables - Cedar Rapids,Guy
RT3-04-M4-16S,8940,987,2024-03-01,IA,APEX,0.25,2235,Greentech,GreentechGreentech Renewables - Cedar Rapids,Guy
RT3-04-RFEBBK,130,987,2024-03-01,IA,REB,20,2600,Greentech,GreentechGreentech Renewables - Cedar Rapids,Guy
RT3-04-SKSSL,122,987,2024-03-01,IA,APEX,0.87,106.14,Greentech,GreentechGreentech Renewables - Cedar Rapids,Guy
RT2-00-MINIBK2-FSET,90,1024,2024-03-01,CA,MINI,4.51,405.9,Greentech,GreentechGreentech Renewables - Los Angeles,Genki
RT2-04-FBN25,110,1024,2024-03-01,CA,Bolts,0.36,39.6,Greentech,GreentechGreentech Renewables - Los Angeles,Genki
RT2-04-SD5-60,1582,1024,2024-03-01,CA,Screws,0.43,680.26,Greentech,GreentechGreentech Renewables - Los Angeles,Genki
RT2-00-MINIBK2,272,1045,2024-03-01,IN,MINI,4.15,1128.8,Greentech,GreentechGreentech Renewables - Chicago,Guy
RT2-00-MINIBK2-FSET,567,1045,2024-03-01,IN,MINI,4.51,2557.17,Greentech,GreentechGreentech Renewables - Chicago,Guy
RT2-04-FBN25,1000,1045,2024-03-01,IN,Bolts,0.36,360,Greentech,GreentechGreentech Renewables - Chicago,Guy
RT2-04-SD5-60,3200,1045,2024-03-01,IN,Screws,0.43,1376,Greentech,GreentechGreentech Renewables - Chicago,Guy
RT2-00-MINIBK2,14,1127,2024-03-01,CO,MINI,4.15,58.1,Greentech,GreentechGreentech Renewables - Colorado Springs,Genki
RT2-04-FBN25,1529,1127,2024-03-01,CO,Bolts,0.36,550.44,Greentech,GreentechGreentech Renewables - Colorado Springs,Genki
RT2-04-SD5-60,1171,1127,2024-03-01,CO,Screws,0.43,503.53,Greentech,GreentechGreentech Renewables - Colorado Springs,Genki
RT2-00-MINIBK2,169,1132,2024-03-01,SC,MINI,4.15,701.35,Greentech,GreentechGreentech Renewables - West Columbia,RyanW
RT2-00-MINIBK2-FSET,1313,1132,2024-03-01,SC,MINI,4.51,5921.63,Greentech,GreentechGreentech Renewables - West Columbia,RyanW
RT2-04-FBN25,138,1132,2024-03-01,SC,Bolts,0.36,49.68,Greentech,GreentechGreentech Renewables - West Columbia,RyanW
RT2-04-SD5-60,5840,1132,2024-03-01,SC,Screws,0.43,2511.2,Greentech,GreentechGreentech Renewables - West Columbia,RyanW
RT2-00-MINIBK2,18,1154,2024-03-01,OH,MINI,4.15,74.7,Greentech,GreentechGreentech Renewables - Columbus,Guy
RT2-00-MINIBK2-FSET,1347,1154,2024-03-01,OH,MINI,4.51,6074.97,Greentech,GreentechGreentech Renewables - Columbus,Guy
RT2-04-SD5-60,5872,1154,2024-03-01,OH,Screws,0.43,2524.96,Greentech,GreentechGreentech Renewables - Columbus,Guy
RT2-00-MINIBK2,28,1670,2024-03-01,CT,MINI,4.15,116.2,Greentech,GreentechGreentech Renewables - Danbury,RyanW
RT2-00-MINIBK2-FSET,5305,1670,2024-03-01,CT,MINI,4.51,23925.55,Greentech,GreentechGreentech Renewables - Danbury,RyanW
RT2-04-FBN25,38,1670,2024-03-01,CT,Bolts,0.36,13.68,Greentech,GreentechGreentech Renewables - Danbury,RyanW
RT2-04-SD5-60,17441,1670,2024-03-01,CT,Screws,0.43,7499.63,Greentech,GreentechGreentech Renewables - Danbury,RyanW
RT2-00-MINIBK2,37,1875,2024-03-01,CO,MINI,4.15,153.55,Greentech,GreentechGreentech Renewables - Denver,Genki
RT2-00-MINIBK2-FSET,167,1875,2024-03-01,CO,MINI,4.51,753.17,Greentech,GreentechGreentech Renewables - Denver,Genki
RT2-04-FBN25,936,1875,2024-03-01,CO,Bolts,0.36,336.96,Greentech,GreentechGreentech Renewables - Denver,Genki
RT2-04-SD5-60,4029,1875,2024-03-01,CO,Screws,0.43,1732.47,Greentech,GreentechGreentech Renewables - Denver,Genki
RT3-00-AXBK,51,1875,2024-03-01,CO,APEX,4.09,208.59,Greentech,GreentechGreentech Renewables - Denver,Genki
RT3-01-UE-30,2,1875,2024-03-01,CO,APEX,9.24,18.48,Greentech,GreentechGreentech Renewables - Denver,Genki
RT3-01-UES30,1,1875,2024-03-01,CO,APEX,15.31,15.31,Greentech,GreentechGreentech Renewables - Denver,Genki
RT3-02-UM-30,58,1875,2024-03-01,CO,APEX,9.24,535.92,Greentech,GreentechGreentech Renewables - Denver,Genki
RT3-02-UMFS30,5,1875,2024-03-01,CO,APEX,9.24,46.2,Greentech,GreentechGreentech Renewables - Denver,Genki
RT3-02-UMS30,2,1875,2024-03-01,CO,APEX,15.31,30.62,Greentech,GreentechGreentech Renewables - Denver,Genki
RT3-03-SK80BL,4,1875,2024-03-01,CO,APEX,17,68,Greentech,GreentechGreentech Renewables - Denver,Genki
RT3-04-ENDCAP,1,1875,2024-03-01,CO,APEX,2.66,2.66,Greentech,GreentechGreentech Renewables - Denver,Genki
RT3-04-SKSSL-20,3,1875,2024-03-01,CO,APEX,0.87,2.61,Greentech,GreentechGreentech Renewables - Denver,Genki
RT2-00-MINIBK2,16,1987,2024-03-01,TX,MINI,4.15,66.4,Greentech,GreentechGreentech Renewables - El Paso,Genki
RT2-00-MINIBK2-FSET,1081,1987,2024-03-01,TX,MINI,4.51,4875.31,Greentech,GreentechGreentech Renewables - El Paso,Genki
RT2-04-SD5-60,7000,1987,2024-03-01,TX,Screws,0.43,3010,Greentech,GreentechGreentech Renewables - El Paso,Genki
RT2-04-SD5-60,500,2459,2024-03-01,CO,Screws,0.43,215,Greentech,GreentechGreentech Renewables - Fort Collins,Genki
RT2-00-MINIBK2,559,2576,2024-03-01,CA,MINI,4.15,2319.85,Greentech,GreentechGreentech Renewables - Fresno,Genki
RT2-04-SD5-60,671,2576,2024-03-01,CA,Screws,0.43,288.53,Greentech,GreentechGreentech Renewables - Fresno,Genki
RT2-00-MINIBK2,8,2685,2024-03-01,CO,MINI,4.15,33.2,Greentech,GreentechGreentech Renewables - Grand Junction,Genki
RT2-04-FBN25,205,2685,2024-03-01,CO,Bolts,0.36,73.8,Greentech,GreentechGreentech Renewables - Grand Junction,Genki
RT2-04-SD5-60,770,2685,2024-03-01,CO,Screws,0.43,331.1,Greentech,GreentechGreentech Renewables - Grand Junction,Genki
RT2-00-MINIBK2,69,3273,2024-03-01,TX,MINI,4.15,286.35,Greentech,GreentechGreentech Renewables - Houston,Genki
RT2-00-MINIBK2-FSET,3227,3273,2024-03-01,TX,MINI,4.51,14553.77,Greentech,GreentechGreentech Renewables - Houston,Genki
RT2-04-FBN25,739,3273,2024-03-01,TX,Bolts,0.36,266.04,Greentech,GreentechGreentech Renewables - Houston,Genki
RT2-04-SD5-60,8681,3273,2024-03-01,TX,Screws,0.43,3732.83,Greentech,GreentechGreentech Renewables - Houston,Genki
RT2-00-MINIBK2,26,3293,2024-03-01,IN,MINI,4.15,107.9,Greentech,GreentechGreentech Renewables - Indianapolis,Guy
RT2-04-FBN25,800,3293,2024-03-01,IN,Bolts,0.36,288,Greentech,GreentechGreentech Renewables - Indianapolis,Guy
RT2-04-SD5-60,900,3293,2024-03-01,IN,Screws,0.43,387,Greentech,GreentechGreentech Renewables - Indianapolis,Guy
RT2-00-MINIBK2,120,3395,2024-03-01,FL,MINI,4.15,498,Greentech,GreentechGreentech Renewables - Jacksonville,RyanW
RT2-00-MINIBK2-FSET,160,3395,2024-03-01,FL,MINI,4.51,721.6,Greentech,GreentechGreentech Renewables - Jacksonville,RyanW
RT2-04-FBN25,100,3395,2024-03-01,FL,Bolts,0.36,36,Greentech,GreentechGreentech Renewables - Jacksonville,RyanW
RT3-04-RFEBBK,47,3584,2024-03-01,KS,REB,20,940,Greentech,GreentechGreentech Renewables - Kansas City,Guy
RT2-00-MINIBK2-FSET,100,4029,2024-03-01,NM,MINI,4.51,451,Greentech,GreentechGreentech Renewables - Las Cruces,Genki
RT2-04-FBN25,300,4029,2024-03-01,NM,Bolts,0.36,108,Greentech,GreentechGreentech Renewables - Las Cruces,Genki
RT2-04-SD5-60,500,4029,2024-03-01,NM,Screws,0.43,215,Greentech,GreentechGreentech Renewables - Las Cruces,Genki
RT2-00-MINIBK2,430,4090,2024-03-01,NV,MINI,4.15,1784.5,Greentech,GreentechGreentech Renewables - Las Vegas,Genki
RT2-04-SD5-60,1418,4090,2024-03-01,NV,Screws,0.43,609.74,Greentech,GreentechGreentech Renewables - Las Vegas,Genki
RT2-00-MINIBK2,11,4187,2024-03-01,AR,MINI,4.15,45.65,Greentech,GreentechGreentech Renewables - LIttle Rock,Guy
RT2-04-FBN25,104,4187,2024-03-01,AR,Bolts,0.36,37.44,Greentech,GreentechGreentech Renewables - LIttle Rock,Guy
RT2-04-SD5-60,460,4187,2024-03-01,AR,Screws,0.43,197.8,Greentech,GreentechGreentech Renewables - LIttle Rock,Guy
RT2-00-MINIBK2,60,4250,2024-03-01,NY,MINI,4.15,249,Greentech,GreentechGreentech Renewables - Long Island,RyanW
RT2-04-FBN25,100,4250,2024-03-01,NY,Bolts,0.36,36,Greentech,GreentechGreentech Renewables - Long Island,RyanW
RT2-04-SD5-60,80,4250,2024-03-01,NY,Screws,0.43,34.4,Greentech,GreentechGreentech Renewables - Long Island,RyanW
RT2-00-MINIBK2-FSET,468,4391,2024-03-01,TX,MINI,4.51,2110.68,Greentech,GreentechGreentech Renewables - Lubbock,Genki
RT2-04-C-MOUNT,136,4391,2024-03-01,TX,C-MOUNT,3.08,418.88,Greentech,GreentechGreentech Renewables - Lubbock,Genki
RT2-04-FBN25,145,4391,2024-03-01,TX,Bolts,0.36,52.2,Greentech,GreentechGreentech Renewables - Lubbock,Genki
RT2-00-MINIBK2,508,4407,2024-03-01,WI,MINI,4.15,2108.2,Greentech,GreentechGreentech Renewables - Madison,Guy
RT2-04-C-MOUNT,37,4407,2024-03-01,WI,C-MOUNT,3.08,113.96,Greentech,GreentechGreentech Renewables - Madison,Guy
